Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Vanuatu,2013,aggr,12017483,Ministry of Cooperatives and Ni-Vanuatu Business Development Services,Portfolio Coordination,,,Portfolio Coordination,,
Vanuatu,2013,aggr,12017483,Ministry of Cooperatives and Ni-Vanuatu Business Development Services,Portfolio Coordination,Portfolio Coordination,Cabinet Operations,Cabinet Operations,,
Vanuatu,2013,aggr,12017483,Ministry of Cooperatives and Ni-Vanuatu Business Development Services,Portfolio Coordination,Portfolio Coordination,,Portfolio Coordination,,
Vanuatu,2013,aggr,138141026,Ministry of Youth Development and Training,,,,Ministry of Youth Development and Training,,
Vanuatu,2013,aggr,29972624,Ministry of Youth Development and Training,Ministry Cabinet,,,Ministry Cabinet,,
Vanuatu,2013,aggr,81017368,Ministry of Youth Development and Training,Youth Development Sport & Recreation,,,Youth Development Sport & Recreation,,
Vanuatu,2013,aggr,7454379,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Executive Management & Support Services,Support Services Unit,Support Services Unit,,
Vanuatu,2013,aggr,17066894,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Executive Management & Support Services,Office of Youth Development Sport & Training,Office of Youth Development Sport & Training,,
Vanuatu,2013,aggr,24521273,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Executive Management & Support Services,,Executive Management & Support Services,,
Vanuatu,2013,aggr,10294450,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Contribution to Sport & Youth Development,National Sport Gymnasium,National Sport Gymnasium,,
Vanuatu,2013,aggr,46201645,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Contribution to Sport & Youth Development,Contribution to Youth & Sport Development,Contribution to Youth & Sport Development,,
Vanuatu,2013,aggr,56496095,Ministry of Youth Development and Training,Youth Development Sport & Recreation,Contribution to Sport & Youth Development,,Contribution to Sport & Youth Development,,
Vanuatu,2013,aggr,27151034,Ministry of Youth Development and Training,TVET & Employment Opportunities,,,TVET & Employment Opportunities,,
Vanuatu,2013,aggr,3301034,Ministry of Youth Development and Training,TVET & Employment Opportunities,Office of Technical Vocational Education and Training & Employment Opportunities,,Office of Technical Vocational Education and Training & Employment Opportunities,,
Vanuatu,2013,aggr,20000000,Ministry of Youth Development and Training,TVET & Employment Opportunities,Vanuatu National Training Council,,Vanuatu National Training Council,,
Vanuatu,2013,aggr,3850000,Ministry of Youth Development and Training,TVET & Employment Opportunities,Non & Informal Education Development,,Non & Informal Education Development,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,,,Provincial Grants Youth Development,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for TORBA Province Youth Development Sport and Training Officer,,Grant for TORBA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for SANMA Province Youth Development Sport and Training Officer,,Grant for SANMA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for MALAMPA Province Youth Development Sport and Training Officer,,Grant for MALAMPA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for PENAMA Province Youth Development Sport and Training Officer,,Grant for PENAMA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for SHEFA Province Youth Development Sport and Training Officer,,Grant for SHEFA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,0,Ministry of Youth Development and Training,Provincial Grants Youth Development,Grant for TAFEA Province Youth Development Sport and Training Officer,,Grant for TAFEA Province Youth Development Sport and Training Officer,,
Vanuatu,2013,aggr,311826036,Ministry of Justice and Community Service,,,,Ministry of Justice and Community Service,,
Vanuatu,2013,aggr,76721653,Ministry of Justice and Community Service,Cabinet Support,,,Cabinet Support,,
Vanuatu,2013,aggr,32646033,Ministry of Justice and Community Service,Womens Affairs,,,Womens Affairs,,
Vanuatu,2013,aggr,183501751,Ministry of Justice and Community Service,Correctional Services,,,Correctional Services,,
Vanuatu,2013,aggr,17396092,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Office of the Director,Office of the Director,,
Vanuatu,2013,aggr,40270143,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Correctional Centre (North),Correctional Centre (North),,
Vanuatu,2013,aggr,11852023,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Probation (North),Probation (North),,
Vanuatu,2013,aggr,1177250,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Parole,Parole,,
Vanuatu,2013,aggr,97829332,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Correctonal Centre (South),Correctonal Centre (South),,
Vanuatu,2013,aggr,14976911,Ministry of Justice and Community Service,Correctional Services,Correctional Services,Probation (South),Probation (South),,
Vanuatu,2013,aggr,183501751,Ministry of Justice and Community Service,Correctional Services,Correctional Services,,Correctional Services,,
Vanuatu,2013,aggr,7606759,Ministry of Justice and Community Service,Lands Tribunal,,,Lands Tribunal,,
Vanuatu,2013,aggr,11349840,Ministry of Justice and Community Service,Law Reform Commission,,,Law Reform Commission,,
Vanuatu,2013,aggr,13044054,Ministry of Civil Aviation Meteorology and Postal Services,,,,Ministry of Civil Aviation Meteorology and Postal Services,,
Vanuatu,2013,aggr,219072670,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,,,,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,,
Vanuatu,2013,aggr,34814202,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Cabinet Support,,,Cabinet Support,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Executive Management & Corporate Services,,,Executive Management & Corporate Services,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,,,Vanuatu Meteorological Services,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Weather Forecasting Monitoring and Research,Weather Forcasting & Monitoring,Weather Forcasting & Monitoring,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Weather Forecasting Monitoring and Research,ICT-Enginering,ICT-Enginering,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Weather Forecasting Monitoring and Research,Climate Section,Climate Section,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Weather Forecasting Monitoring and Research,Observation Section,Observation Section,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Weather Forecasting Monitoring and Research,,Weather Forecasting Monitoring and Research,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Vanuatu Meteorological Services,Geo-hazard,,Geo-hazard,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Energy,,,Energy,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Energy,Energy Management and assessment,,Energy Management and assessment,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Environment,,,Environment,,
Vanuatu,2013,aggr,0,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,National Disaster Management,,,National Disaster Management,,
Vanuatu,2013,aggr,442222,Ministry of Lands Geology and Mines,Energy,,,Energy,,
Vanuatu,2013,aggr,442222,Ministry of Lands Geology and Mines,Energy,Energy Management and assessment,,Energy Management and assessment,,
Vanuatu,2013,aggr,13046291,Ministry of Climate Change Adaptation Geohazards Meteorology and Energy,Energy,Mines & Minerals,,Mines & Minerals,,
Vanuatu,2013,aggr,0,Ministry of Infrastructure and Public Utilities,Vanuatu Meterological Services,,,Vanuatu Meterological Services,,
Vanuatu,2014,aggr,1129698286,Constitutional Agencies,,,,Constitutional Agencies,,
Vanuatu,2014,aggr,39616402,Constitutional Agencies,Presidential Support,,,Presidential Support,,
Vanuatu,2014,aggr,398838230,Constitutional Agencies,Parliament Procedure and Legislative Office,,,Parliament Procedure and Legislative Office,,
Vanuatu,2014,aggr,360565188,Constitutional Agencies,Parliament Procedure and Legislative Office,Procedure and Legislative Affairs,,Procedure and Legislative Affairs,,
Vanuatu,2014,aggr,3778324,Constitutional Agencies,Parliament Procedure and Legislative Office,Security and Protocol,,Security and Protocol,,
Vanuatu,2014,aggr,8999555,Constitutional Agencies,Parliament Procedure and Legislative Office,Inter-Parliamentary Relations,,Inter-Parliamentary Relations,,
Vanuatu,2014,aggr,25495163,Constitutional Agencies,Parliament Procedure and Legislative Office,Office of the Leader of the Opposition,,Office of the Leader of the Opposition,,
Vanuatu,2014,aggr,30557437,Constitutional Agencies,Parliament Standing Committees Office,,,Parliament Standing Committees Office,,
Vanuatu,2014,aggr,3287743,Constitutional Agencies,Parliament Standing Committees Office,Committee of the Standing Orders,Standing Orders Committee Support,Standing Orders Committee Support,,
Vanuatu,2014,aggr,5000000,Constitutional Agencies,Parliament Standing Committees Office,Committee of the Standing Orders,,Committee of the Standing Orders,,
Vanuatu,2014,aggr,3283863,Constitutional Agencies,Parliament Standing Committees Office,Committee on Parliamentary Privileges and Immunities,Parliamentary Privileges Committee Support,Parliamentary Privileges Committee Support,,
Vanuatu,2014,aggr,3283863,Constitutional Agencies,Parliament Standing Committees Office,Committee on Parliamentary Privileges and Immunities,,Committee on Parliamentary Privileges and Immunities,,
Vanuatu,2014,aggr,8005822,Constitutional Agencies,Parliament Standing Committees Office,Committee on the Public Accounts,Public Accounts Committee Support,Public Accounts Committee Support,,
Vanuatu,2014,aggr,8005822,Constitutional Agencies,Parliament Standing Committees Office,Committee on the Public Accounts,,Committee on the Public Accounts,,
Vanuatu,2014,aggr,3420370,Constitutional Agencies,Parliament Standing Committees Office,Committee on Institutions,Institutions Committee Support,Institutions Committee Support,,
Vanuatu,2014,aggr,3420370,Constitutional Agencies,Parliament Standing Committees Office,Committee on Institutions,,Committee on Institutions,,
Vanuatu,2014,aggr,2597590,Constitutional Agencies,Parliament Standing Committees Office,Committee on Economic Policy,Legislative Review Committee,Legislative Review Committee,,
Vanuatu,2014,aggr,2597590,Constitutional Agencies,Parliament Standing Committees Office,Committee on Economic Policy,,Committee on Economic Policy,,
Vanuatu,2014,aggr,2613549,Constitutional Agencies,Parliament Standing Committees Office,Committee on Social Policy,Provincial Affairs Committee,Provincial Affairs Committee,,
Vanuatu,2014,aggr,2613549,Constitutional Agencies,Parliament Standing Committees Office,Committee on Social Policy,,Committee on Social Policy,,
Vanuatu,2014,aggr,2499000,Constitutional Agencies,Parliament Standing Committees Office,Committee on Foreign Affairs & External Trade,,Committee on Foreign Affairs & External Trade,,
Vanuatu,2014,aggr,3137243,Constitutional Agencies,Parliament Standing Committees Office,Committee on Members of Parliament Ethics & Integrity,,Committee on Members of Parliament Ethics & Integrity,,
Vanuatu,2014,aggr,12158167,Constitutional Agencies,Parliament Hansard Office,,,Parliament Hansard Office,,
Vanuatu,2014,aggr,8623698,Constitutional Agencies,Parliament Hansard Office,Parliamentary Reporting,Parliamentary Reporting Section,Parliamentary Reporting Section,,
Vanuatu,2014,aggr,8623698,Constitutional Agencies,Parliament Hansard Office,Parliamentary Reporting,,Parliamentary Reporting,,
Vanuatu,2014,aggr,3534469,Constitutional Agencies,Parliament Hansard Office,Library and Archives,Library & Archives,Library & Archives,,
Vanuatu,2014,aggr,3534469,Constitutional Agencies,Parliament Hansard Office,Library and Archives,,Library and Archives,,
Vanuatu,2014,aggr,76740475,Constitutional Agencies,Parliament Corporate Services Office,,,Parliament Corporate Services Office,,
Vanuatu,2014,aggr,2821815,Constitutional Agencies,Parliament Corporate Services Office,Financial Management,,Financial Management,,
Vanuatu,2014,aggr,21918660,Constitutional Agencies,Parliament Corporate Services Office,Personnel Administration and Maintenance,,Personnel Administration and Maintenance,,
Vanuatu,2014,aggr,52000000,Constitutional Agencies,Parliament Corporate Services Office,Members Allocation,,Members Allocation,,
Vanuatu,2014,aggr,36503195,Constitutional Agencies,Office of the Ombudsman,,,Planning Management and Investigations,,
Vanuatu,2014,aggr,29463144,Constitutional Agencies,Malvatumauri,,,Malvatumauri,,
Vanuatu,2014,aggr,17800840,Constitutional Agencies,Malvatumauri,Administration of the National Council of Chiefs,,Administration of the National Council of Chiefs,,
Vanuatu,2014,aggr,5387000,Constitutional Agencies,Malvatumauri,Funds for 14 Islands Council of Chiefs,,Funds for 14 Islands Council of Chiefs,,
Vanuatu,2014,aggr,6275304,Constitutional Agencies,Malvatumauri,Malvatumauri Members Allowance,,Malvatumauri Members Allowance,,
Vanuatu,2014,aggr,32331489,Constitutional Agencies,National Audit Office,,,National Audit Office,,
Vanuatu,2014,aggr,6915003,Constitutional Agencies,National Audit Office,Planning Policy & Standards,,Planning Policy & Standards,,
